epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.10184352844953537,0.0010000000474974513,0.4142643213272095,0.047413792461156845,0.38950133323669434
1,0.11616388708353043,0.0010000000474974513,0.4038667678833008,0.047413792461156845,0.38299262523651123
2,0.12111661583185196,0.0010000000474974513,0.3997254967689514,0.4482758641242981,0.3782309889793396
3,0.14768122136592865,0.0010000000474974513,0.4004606604576111,0.04094827547669411,0.3818442225456238
4,0.135299414396286,0.0010000000474974513,0.40054628252983093,0.04094827547669411,0.3852541148662567
5,0.0986042320728302,0.0010000000474974513,0.3990420401096344,0.04094827547669411,0.3918136954307556
6,0.03827105090022087,0.0010000000474974513,0.40012577176094055,0.03771551698446274,0.39458829164505005
7,0.06551103293895721,0.0005000000237487257,0.39802494645118713,0.044181033968925476,0.4000314176082611
8,0.10625844448804855,0.0005000000237487257,0.3993362784385681,0.4482758641242981,0.3915543854236603
9,0.19225573539733887,0.0005000000237487257,0.39985278248786926,0.2532327473163605,0.39903417229652405
