epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.10971222817897797,0.0010000000474974513,0.4168885350227356,0.2532327473163605,0.38385748863220215
1,0.1539846956729889,0.0010000000474974513,0.40571266412734985,0.4482758641242981,0.3903225064277649
2,0.13124719262123108,0.0010000000474974513,0.4030953645706177,0.044181033968925476,0.40133097767829895
3,0.11031067371368408,0.0010000000474974513,0.40043482184410095,0.24461206793785095,0.3952811062335968
4,0.08397118747234344,0.0010000000474974513,0.4007212221622467,0.047413792461156845,0.40447553992271423
5,0.0493021160364151,0.0005000000237487257,0.39989975094795227,0.044181033968925476,0.4023156464099884
6,0.08914903551340103,0.0005000000237487257,0.39818716049194336,0.047413792461156845,0.3965919017791748
7,0.1627645194530487,0.0005000000237487257,0.40039652585983276,0.044181033968925476,0.39916494488716125
8,0.10963530093431473,0.0005000000237487257,0.39961400628089905,0.06142241507768631,0.3972409665584564
9,0.1051328256726265,0.0002500000118743628,0.3981933891773224,0.047413792461156845,0.3949877917766571
